475.1042137430756,366.3222799838471
685.0997680454577,33.29677022493831
600.5923113519714,371.1217021953897
390.01866671832806,165.53003214738297
379.00404221650706,384.21481276930064
322.7305347262652,368.2229744926849
68.04711375518191,418.95204665140426
426.79795510650763,38.00870585609221
660.4566923650306,181.88862774489786
264.65576336971986,116.62123759947498
74.78330837759675,382.79161692090236
302.5609944551778,305.15537005957805
706.9673563048068,408.10888357313996
423.88932948733685,21.618900469261444
411.072037540955,427.59945894484093
6.689427719261985,183.61875964052555
133.7301639731519,64.5240242127035
5.3776031042553,24.379209645617582
519.2402928554703,242.18665852480632
695.4675432691072,352.6455847850493
252.58270859681633,258.2566242497044
530.5300026935097,23.513363994723587
646.1824113529874,208.7497038400438
576.7167584405482,218.07736148258314
346.8118041631708,72.45529753979412
53.46368420363745,250.2725124598864
528.7895438242738,154.84151757811284
122.10296721316158,376.9969810617633
175.65481324938938,25.037307542371984
251.87286518591608,8.12648114510767
382.54697972862823,248.22487581699806
21.704503255446213,360.8587537644071
651.2983548559873,255.4590603687093
442.9708722444403,350.8455661770263
391.499982458298,171.37927354363552
550.3458995604769,98.49025443555868
404.3873882831446,289.86131714291434
500.19977423309916,214.8824790324218
43.61006498296982,198.652519189686
647.0391271791277,122.61692013617892
102.55498221537557,326.3099069165139
332.79448835207273,77.51947847693572
228.34751014388226,257.3631485396144
700.1195622255042,23.99712408184142
272.7513959501248,400.8972942078882
15.55376765738268,16.24371874286904
233.76802939049216,194.27111089346417
563.5609615527543,318.9314191757018
580.6433574390492,342.4688901575409
208.96168759302503,164.5732351654508
148.03759943654316,61.989389613469726
485.6329104488154,343.7566207374555
219.35039510599714,285.0782236155302
308.44058202427124,378.6596634571739
525.0112956527176,426.55924086446726
593.9936556629768,338.5698841661816
423.60653266993444,146.4685137639444
347.13705359648304,194.08398814342712
529.863963066229,280.97384567394204
283.3184428169195,322.1809880274764
684.7870079767542,295.8590941398481
395.75728056476356,193.08836584858474
624.756292345361,291.2556518009538
673.5573956285089,352.5079964561987
53.96841975325734,138.70554397327996
594.7653935103385,25.326844058419315
332.5470704769163,348.03814101866965
574.2945144882614,425.1334829677685
702.6679177554192,16.992194562418916
55.40361970442582,74.11099802221226
561.4215220728887,292.19072363721114
382.98903412013095,232.6959443649259
688.9562327261964,113.95658588624539
